3	429	430	128
3	430	431	129
3	431	432	130
3	432	433	131
3	433	434	132
3	434	435	133
3	435	436	134
3	436	437	135
3	437	438	136
3	438	439	137
3	439	440	138
3	440	441	139
3	441	442	140
3	442	443	141
3	443	444	142
3	444	445	143
3	445	446	144
3	446	447	145
3	447	448	146
3	448	449	147
3	449	450	148
3	450	451	149
3	451	452	150
3	452	453	151
3	453	454	152
3	454	455	153
3	455	456	154
3	456	457	155
3	457	458	156
3	458	459	157
3	459	460	158
3	460	461	159
3	461	462	160
3	462	463	161
3	463	464	162
3	464	465	163
3	465	466	164
3	466	467	165
3	467	468	166
3	468	469	167
3	469	470	168
3	470	471	169
3	471	472	170
3	472	473	171
3	473	474	172
3	474	475	173
3	475	476	174
3	476	477	175
3	477	478	176
3	478	479	177
3	479	480	178
3	480	481	179
3	481	482	180
3	482	483	181
3	483	484	182
3	484	485	183
3	485	486	184
3	486	487	185
3	487	488	186
3	488	489	187
3	489	490	188
3	490	491	189
3	491	492	190
3	492	493	191
3	493	494	192
3	494	495	193
3	495	496	194
3	496	497	195
3	497	498	196
3	498	499	197
3	499	500	198
3	500	5	199
MARKER_TAG= Wall
MARKER_ELEMS= 160
SEND_TO= 0
3	1	45	0
3	45	46	1
3	46	47	2
3	47	48	3
3	48	49	4
3	49	50	5
3	50	51	6
3	51	52	7
3	52	53	8
3	53	54	9
3	54	55	10
3	55	56	11
3	56	57	12
3	57	58	13
3	58	59	14
3	59	60	15
3	60	61	16
3	61	62	17
3	62	63	18
3	63	64	19
3	64	65	20
3	65	66	21
3	66	67	22
3	67	68	23
3	68	69	24
3	69	70	25
3	70	71	26
3	71	72	27
3	72	73	28
3	73	74	29
3	74	75	30
3	75	76	31
3	76	77	32
3	77	78	33
3	78	79	34
3	79	80	35
3	80	81	36
3	81	82	37
3	82	83	38
3	83	84	39
3	84	85	40
3	85	86	41
3	86	87	42
3	87	88	43
3	88	89	44
3	89	90	45
3	90	91	46
3	91	92	47
3	92	93	48
3	93	94	49
3	94	95	50
3	95	96	51
3	96	97	52
3	97	98	53
3	98	99	54
3	99	100	55
3	100	101	56
3	101	102	57
3	102	103	58
3	103	104	59
3	104	105	60
3	105	106	61
3	106	107	62
3	107	108	63
3	108	109	64
3	109	110	65
3	110	111	66
3	111	112	67
3	112	113	68
3	113	114	69
3	114	115	70
3	115	116	71
3	116	117	72
3	117	118	73
3	118	119	74
3	119	120	75
3	120	121	76
3	121	122	77
3	122	123	78
3	123	2	79
3	2	124	80
3	124	125	81
3	125	126	82
3	126	127	83
3	127	128	84
3	128	129	85
3	129	130	86
3	130	131	87
3	131	132	88
3	132	133	89
3	133	134	90
3	134	135	91
3	135	136	92
3	136	137	93
3	137	138	94
3	138	139	95
3	139	140	96
3	140	141	97
3	141	142	98
3	142	143	99
3	143	144	100
3	144	145	101
3	145	146	102
3	146	147	103
3	147	148	104
3	148	149	105
3	149	150	106
3	150	151	107
3	151	152	108
3	152	153	109
3	153	154	110
3	154	155	111
3	155	156	112
3	156	157	113
3	157	158	114
3	158	159	115
3	159	160	116
3	160	161	117
3	161	162	118
3	162	163	119
3	163	164	120
3	164	165	121
3	165	166	122
3	166	167	123
3	167	168	124
3	168	169	125
3	169	170	126
3	170	171	127
3	171	172	128
3	172	173	129
3	173	174	130
3	174	175	131
3	175	176	132
3	176	177	133
3	177	178	134
3	178	179	135
3	179	180	136
3	180	181	137
3	181	182	138
3	182	183	139
3	183	184	140
3	184	185	141
3	185	186	142
3	186	187	143
3	187	188	144
3	188	189	145
3	189	190	146
3	190	191	147
3	191	192	148
3	192	193	149
3	193	194	150
3	194	195	151
3	195	196	152
3	196	197	153
3	197	198	154
3	198	199	155
3	199	200	156
3	200	201	157
3	201	202	158
3	202	3	159
